Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-1.01,-0.09,-0.02,-0.49,-2.59,0.42
-1.01,-0.09,-0.02,-0.42,-2.52,0.63
-1.02,-0.1,-0.02,-0.49,-2.52,0.63
-1.01,-0.1,-0.02,-0.42,-2.73,0.56
-1.01,-0.1,-0.02,-0.35,-2.73,0.42
-1.02,-0.1,-0.02,-0.28,-2.73,0.35
-1.02,-0.1,-0.02,-0.21,-2.59,0.42
-1.01,-0.1,-0.02,-0.14,-2.94,0.28
-1.01,-0.1,-0.02,-17.85,-2.66,0.42
-1.01,-0.1,-0.02,0.21,-2.94,0.56
-1.01,-0.1,-0.02,0.42,-2.94,0.49
-1.01,-0.09,-0.02,0.56,-2.73,0.7
-1.02,-0.09,-0.02,0.63,-2.52,0.84
-1.02,-0.1,-0.02,0.77,-2.45,0.77
-1.02,-0.1,-0.02,0.49,-2.52,0.98
-1.02,-0.1,-0.03,0.42,-2.52,1.05
-1.01,-0.1,-0.03,0.35,-2.66,1.26
-1.01,-0.1,-0.03,0.35,-2.8,1.12
-1.01,-0.1,-0.03,0.49,-2.66,1.05
-1.01,-0.1,-0.02,0.42,-2.66,0.7
-1.01,-0.11,-0.02,0.28,-2.73,0.35
-1.02,-0.11,-0.02,0.28,-2.66,-0.07
-1.01,-0.1,-0.03,0.49,-2.73,0
-1.01,-0.1,-0.03,0.63,-2.8,0.07
-1.01,-0.1,-0.03,0.84,-2.73,0.21
-1.01,-0.09,-0.03,0.77,-2.17,0.35
-1.01,-0.09,-0.03,0.84,-2.24,0.63
-1.01,-0.09,-0.03,0.56,-2.17,0.63
-1.02,-0.09,-0.02,0.56,-2.66,0.56
-1.02,-0.09,-0.02,0.21,-2.52,0.42
-1.02,-0.09,-0.02,0.14,-2.59,0.28
-1.02,-0.09,-0.02,0.28,-2.87,0.63
-1.02,-0.09,-0.02,0.56,-3.08,0.84
-1.01,-0.09,-0.02,0.56,-2.94,1.12
-1.01,-0.1,-0.02,0.56,-3.15,1.12
-1.02,-0.1,-0.02,0.56,-3.01,1.19
-1.01,-0.1,-0.03,0.91,-2.87,1.33
-1.01,-0.1,-0.03,1.12,-2.87,1.26
-1.01,-0.1,-0.03,1.19,-2.8,0.98
-1.01,-0.1,-0.03,0.84,-2.45,0.98
-1.01,-0.1,-0.03,0.42,-2.52,0.98
-1.01,-0.1,-0.03,0,-2.38,1.12
-1.01,-0.1,-0.03,-0.35,-2.45,1.05
-1.02,-0.1,-0.02,0.07,-2.59,0.77
-1.02,-0.1,-0.02,0.28,-2.52,0.63
-1.02,-0.1,-0.02,0.7,-2.94,0.35
-1.02,-0.1,-0.03,1.05,-3.36,0.49
-1.01,-0.1,-0.03,0.91,-3.22,0.42
-1.01,-0.1,-0.02,0.63,-3.15,0.56
-1.01,-0.1,-0.03,0.42,-2.8,0.56
-1.01,-0.1,-0.03,0.7,-2.59,0.49
-1.01,-0.09,-0.03,1.12,-2.38,0.49
-1.01,-0.09,-0.02,1.33,-2.38,0.63
-1.02,-0.08,-0.02,1.19,-2.17,0.7
-1.01,-0.08,-0.02,0.7,-2.1,0.77
-1.01,-0.09,-0.02,0.28,-2.03,0.91
-1.01,-0.09,-0.03,0.21,-2.03,1.75
-1.02,-0.09,-0.03,0.14,-2.45,0.98
-1.02,-0.09,-0.03,0.28,-2.45,1.05
-1.02,-0.09,-0.02,0.14,-2.66,1.05
-1.02,-0.09,-0.02,-0.07,-2.94,1.19
-1.02,-0.1,-0.02,-0.56,-2.87,0.91
-1.02,-0.1,-0.02,-0.42,-3.01,0.77
-1.01,-0.1,-0.03,0.21,-3.36,0.63
-1.01,-0.1,-0.03,0.49,-3.29,0.49
-1.01,-0.09,-0.03,0.42,-3.15,0.35
-1.01,-0.09,-0.03,-0.07,-3.15,0.56
-1.01,-0.09,-0.02,-0.7,-2.59,0.98
-1.02,-0.09,-0.03,-1.12,-2.73,0.98
-1.02,-0.1,-0.03,-1.19,-2.59,0.98
-1.02,-0.1,-0.03,-0.91,-2.8,1.19
-1.01,-0.1,-0.03,-0.14,-3.08,1.12
-1.01,-0.1,-0.03,0.42,-3.15,1.12
-1.01,-0.1,-0.03,0.91,-2.73,0.7
-1.01,-0.1,-0.02,0.63,-2.73,0.49
-1.01,-0.1,-0.03,-0.14,-2.8,0.21
-1.01,-0.1,-0.03,-0.7,-2.8,0.07
-1.02,-0.1,-0.03,-1.05,-2.73,0.07
-1.01,-0.09,-0.03,-0.91,-2.73,0.28
-1.01,-0.09,-0.03,-0.7,-2.73,0.42
-1.02,-0.09,-0.03,-0.28,-2.66,0.56
-1.01,-0.09,-0.03,0.07,-2.24,0.7
-1.02,-0.09,-0.02,0.14,-2.38,0.77
-1.01,-0.09,-0.02,-0.07,-2.59,0.91
-1.01,-0.09,-0.02,-0.56,-2.66,0.77
-1.01,-0.09,-0.03,-0.98,-2.66,0.91
-1.02,-0.1,-0.03,-0.91,-2.66,0.77
-1.02,-0.1,-0.02,-0.42,-3.08,0.84
-1.02,-0.1,-0.02,0.07,-2.94,0.77
-1.02,-0.1,-0.02,0.7,-3.01,0.77
-1.01,-0.1,-0.03,1.19,-2.94,0.7
-1.02,-0.1,-0.03,1.54,-2.66,0.7
-1.01,-0.1,-0.04,1.89,-2.52,0.63
-1.01,-0.1,-0.03,1.61,-2.66,0.63
-1.01,-0.1,-0.04,1.4,-2.73,0.84
-1.01,-0.1,-0.03,0.98,-2.66,1.05
-1.01,-0.09,-0.02,0.77,-2.8,1.4
-1.02,-0.1,-0.02,0.7,-2.73,1.26
-1.02,-0.1,-0.02,1.12,-2.8,1.26
-1.01,-0.1,-0.03,1.75,-2.94,0.91
-1.01,-0.09,-0.03,2.17,-2.8,0.56
-1.01,-0.09,-0.03,2.1,-2.52,0.35
-1.01,-0.08,-0.03,1.96,-2.03,0.56
-1.01,-0.08,-0.03,1.26,-1.82,0.63
-1.01,-0.08,-0.02,0.49,-1.47,0.77
-1.02,-0.08,-0.02,-0.14,-1.4,0.91
-1.03,-0.08,-0.02,-0.21,-1.61,1.12
-1.02,-0.09,-0.02,-0.07,-1.68,1.61
-1.02,-0.09,-0.02,0.77,-2.52,1.82
-1.02,-0.09,-0.02,1.19,-2.66,1.54
-1.02,-0.1,-0.02,1.4,-2.94,1.82
-1.01,-0.1,-0.02,0.7,-2.73,1.82
-1.01,-0.09,-0.02,0.49,-2.87,1.68
-1.01,-0.09,-0.02,0,-2.66,1.68
-1.01,-0.09,-0.03,0.07,-2.52,1.89
-1.01,-0.1,-0.04,1.12,-2.59,1.61
-1.01,-0.1,-0.04,1.68,-2.45,1.4
-1.02,-0.1,-0.03,1.89,-2.73,1.26
-1.01,-0.1,-0.03,1.82,-2.8,1.19
-1.02,-0.09,-0.02,1.47,-2.94,1.19
-1.02,-0.08,-0.02,0.91,-2.87,1.05
-1.02,-0.08,-0.02,0.35,-3.01,0.91
-1.01,-0.08,-0.03,-0.07,-2.94,0.84
-1.01,-0.07,-0.03,-0.14,-3.01,0.77
-1.01,-0.07,-0.04,-0.14,-2.73,0.98
-1.01,-0.07,-0.03,-0.21,-2.31,1.05
-1.01,-0.07,-0.03,-0.63,-2.59,1.26
-1.01,-0.07,-0.02,-1.47,-2.24,1.47
-1.02,-0.07,-0.02,-2.17,-2.1,1.61
-1.02,-0.08,-0.03,-2.8,-1.96,2.94
-1.02,-0.07,-0.03,-2.66,-2.17,2.45
-1.02,-0.07,-0.03,-2.66,-2.03,2.52
-1.01,-0.03,-0.01,1.33,-3.92,2.94
-1.02,-0.03,-0.01,1.68,-3.64,2.66
-1.03,-0.03,0,3.01,-3.71,2.52
-1.03,-0.03,0,4.41,-3.92,2.1
-1.02,-0.03,0,4.48,-3.71,1.19
-1.02,-0.02,0,3.36,-3.43,0.84
-1.02,0,0,2.52,-3.43,0.7
-1.01,0.01,0,1.68,-2.94,0.7
-1.02,0.02,0,1.26,-2.17,0.77
-1.02,0.01,-0.01,1.61,-1.19,0.77
-1.02,0,-0.01,1.75,-0.98,0.56
-1.02,0,-0.01,2.03,-1.05,0.42
-1.01,-0.01,0,0.77,-1.54,0
-1.02,-0.01,0,-0.56,-2.1,0.07
-1.02,0,0.01,-1.61,-2.66,0.07
-1.02,0,0.01,-2.03,-3.36,0.28
-1.02,0,0.01,-1.05,-3.78,0.7
-1.03,0,0,1.05,-4.13,1.12
-1.02,-0.01,-0.01,3.22,-3.85,1.4
-1.02,-0.01,-0.01,4.97,-3.99,1.68
-1.01,-0.01,-0.01,5.32,-3.29,1.82
-1.01,0,-0.01,5.46,-2.52,1.47
-1.01,0.01,-0.01,4.62,-2.03,1.47
-1.02,0.02,0,3.92,-1.75,1.82
-1.02,0.01,0,4.27,-1.82,2.38
-1.02,0,-0.01,5.18,-2.03,2.52
-1.02,-0.01,-0.01,6.02,-2.59,2.52
-1.02,-0.01,0,6.16,-2.94,2.45
-1.02,-0.01,0,5.74,-3.5,2.24
-1.03,0,0,5.39,-3.71,1.89
-1.03,0,0.01,5.39,-3.85,1.82
-1.03,0,0,5.46,-3.78,1.61
-1.02,0,0,5.6,-3.78,1.47
-1.01,0.01,-0.01,5.32,-3.5,1.61
-1.01,0.01,-0.01,4.69,-3.15,1.96
-1.02,0.01,-0.01,3.5,-2.24,2.31
-1.03,0,-0.01,3.36,-2.24,2.73
-1.03,-0.01,-0.01,3.22,-2.31,2.31
-1.02,-0.01,-0.01,3.01,-2.45,1.96
-1.02,-0.01,-0.02,2.8,-3.29,1.75
-1.01,-0.01,-0.01,1.96,-3.57,1.75
-1.01,-0.01,-0.01,0.98,-3.64,1.54
-1.01,-0.01,-0.01,0.77,-3.5,1.33
-1.02,-0.02,-0.01,1.47,-3.5,1.26
-1.02,-0.03,-0.01,3.01,-3.43,1.05
-1.03,-0.04,-0.02,4.48,-3.78,1.19
-1.02,-0.03,-0.02,5.74,-4.48,1.05
-1.01,-0.02,-0.02,6.3,-4.69,1.33
-1,0,-0.01,5.81,-4.62,1.4
-1.01,0.01,0,5.32,-4.06,1.75
-1.02,0.01,0,5.25,-3.5,2.03
-1.02,0,0.01,5.46,-3.08,2.31
-1.02,0,0,6.44,-2.52,1.96
-1.02,-0.01,0,6.79,-2.52,1.96
-1.03,0,0,6.37,-2.45,2.17
-1.03,0.01,0,6.3,-3.08,2.03
-1.02,0.02,0.01,5.74,-3.22,2.03
-1.01,0.02,0.01,5.39,-3.36,1.68
-1.02,0.03,0.01,4.97,-2.94,0.98
-1.01,0.03,0,4.13,-2.8,0.42
-1.01,0.04,0,2.66,-2.38,0.14
-1.01,0.05,0,1.19,-2.17,-0.07
-1.02,0.05,0,-0.35,-2.31,0
-1.03,0.05,0,-1.61,-2.8,0.7
-1.03,0.05,0.01,-2.52,-2.59,0.63
-1.03,0.04,0.01,-2.59,-2.66,0.14
-1.02,0.03,0.01,-2.94,-2.24,-0.42
-1.02,0.03,0,-4.27,-1.54,-1.19
-1.02,0.04,-0.01,-6.51,-1.54,-1.75
-1.02,0.04,-0.01,-8.54,-1.61,-1.96
-1.02,0.05,-0.01,-10.5,-1.68,-1.89
-1.02,0.04,0,-11.69,-1.61,-1.61
-1.02,0.03,0,-12.11,-1.89,-1.33
-1.02,0.02,0,-11.69,-2.17,-1.4
-1.02,0.01,-0.01,-10.92,-2.59,-1.33
-1.02,-0.01,-0.01,-10.29,-2.8,-1.75
-1.02,-0.02,0,-10.43,-3.01,-2.24
-1.02,-0.03,0,-10.99,-3.36,-2.59
-1.02,-0.03,0,-11.06,-3.78,-2.59
-1.02,-0.02,0,-10.15,-4.06,-2.38
-1.02,-0.02,-0.01,-8.19,-4.83,-1.47
-1.01,-0.02,-0.01,-6.3,-4.62,-0.49
-1.01,-0.02,-0.01,-4.13,-3.85,0.35
-1.01,-0.03,-0.02,-2.8,-3.43,0.63
-1.01,-0.03,-0.01,-2.31,-2.66,0.7
-1.02,-0.03,0,-2.73,-2.24,0.42
-1.03,-0.02,0,-2.24,-2.17,0.28
-1.02,-0.02,0,-1.19,-2.17,0.35
-1.02,-0.01,-0.01,-0.28,-2.17,0.35
-1.02,-0.01,-0.01,0.14,-2.38,0.49
-1.02,-0.01,0,-0.28,-2.45,0.7
-1.02,0,0,-1.19,-2.66,0.84
-1.02,0,0,-1.68,-3.08,0.7
-1.02,0,-0.01,-1.89,-3.15,0.28
-1.02,0.01,-0.01,-1.75,-3.36,0.14
-1.01,0.01,-0.01,-1.33,-3.01,0.14
-1.01,0.01,-0.01,-0.7,-3.15,0.56
-1.02,0.01,0,-0.91,-2.8,0.77
-1.02,0,0,-0.91,-2.87,1.33
-1.03,0,0,-1.05,-3.15,1.47
-1.02,-0.01,-0.01,-0.42,-3.08,1.4
-1.02,-0.01,-0.02,-0.28,-2.8,1.26
-1.02,-0.01,-0.02,-0.07,-2.8,0.98
-1.02,-0.02,-0.01,-0.28,-2.38,0.98
-1.02,-0.02,-0.01,-0.91,-2.52,0.98
-1.02,-0.01,-0.01,-1.61,-2.66,0.7
-1.02,-0.01,-0.01,-2.52,-2.73,0.14
-1.02,-0.01,-0.02,-3.64,-3.29,-0.28
-1.02,-0.01,-0.02,-4.2,-3.57,-0.07
-1.02,-0.02,-0.02,-3.43,-3.71,-0.07
-1.02,-0.03,-0.02,-2.38,-3.92,0.14
-1.02,-0.03,-0.02,-0.7,-3.78,-0.07
-1.01,-0.03,-0.01,0.28,-3.78,-0.14
-1.02,-0.02,0,0.7,-3.22,-0.28
-1.02,-0.02,0,1.4,-3.29,-0.21
-1.02,-0.02,0,2.31,-3.08,-0.14
-1.02,-0.01,0,3.01,-3.22,0.28
-1.02,0,-0.01,4.13,-3.01,0.84
-1.02,0,0,4.41,-2.87,1.26
-1.02,0,0,4.13,-2.59,1.75
-1.02,0,0,4.13,-2.31,1.82
-1.02,-0.01,-0.01,3.64,-2.52,1.96
-1.02,0,-0.01,2.31,-1.82,0.84
-1.01,0.01,-0.01,0.77,-1.89,0.42
-1.02,0.01,0,-0.56,-1.75,0.56
-1.02,0.01,0,-1.26,-1.96,0.77
-1.02,0.01,0.01,-1.33,-2.24,1.05
-1.03,0,0,-0.63,-2.52,1.12
-1.02,0,0.01,0.28,-3.15,0.98
-1.02,0,0,1.33,-3.57,0.84
-1.02,0,0,1.82,-3.85,0.42
-1.01,0,0,1.82,-3.92,0.07
-1.02,0,-0.01,1.47,-3.64,0
-1.02,0,0,0.84,-3.29,-0.14
-1.02,0,-0.01,0.49,-3.01,0
-1.02,0,-0.01,0.84,-2.94,0.21
-1.02,0,0,0.91,-2.87,0.07
-1.02,0,-0.01,0.91,-2.59,-0.35
-1.02,0,-0.01,0.91,-2.45,-0.42
-1.02,0,-0.01,0.98,-2.73,-0.42
-1.02,0,-0.01,0.84,-3.08,-0.21
-1.01,0,0,0.42,-2.94,-0.07
-1.02,0.01,0,0,-3.15,0
-1.03,0.01,0,0.49,-3.78,0.28
-1.03,0,0,0.91,-3.92,0.7
-1.01,0,-0.01,1.26,-4.27,0.7
-1.01,0,-0.02,1.33,-4.06,0.91
-1.01,-0.01,-0.01,0.28,-3.57,0.63
-1.01,-0.01,-0.01,-0.7,-3.29,0.63
-1.01,-0.02,-0.01,-1.4,-3.08,0.49
-1.02,-0.01,0,-1.19,-3.15,0.42
-1.02,-0.01,0,-0.42,-3.15,0.35
-1.02,-0.02,-0.01,0.56,-2.94,0.35
-1.02,-0.02,0,2.1,-3.01,0.28
-1.02,-0.03,0,3.08,-2.87,-0.07
-1.02,-0.03,0,3.22,-2.87,-0.35
-1.02,-0.02,0,2.87,-3.15,-0.21
-1.02,-0.01,0,2.59,-2.8,0.14
-1.02,-0.01,0,2.52,-2.94,0.49
-1.02,0,0,3.29,-3.29,0.98
-1.02,0,0.01,3.85,-3.15,1.12
-1.02,0,0,4.41,-3.01,0.91
-1.02,0,0,4.69,-2.59,0.84
-1.02,0,0,3.92,-2.59,0.91
-1.02,0.01,0,3.57,-2.45,1.12
-1.02,0,0,3.43,-2.45,1.26
-1.02,0,0,3.43,-2.52,1.05
-1.02,-0.01,0,3.43,-2.73,1.05
-1.02,0,0,3.5,-2.66,0.84
-1.02,0,0,2.94,-2.94,0.84
-1.02,0,0,2.73,-3.15,1.33
-1.02,0,0,2.52,-3.08,1.82
-1.02,0.01,0,2.59,-2.94,2.73
-1.02,0,0,3.22,-2.38,3.15
-1.02,0.01,0,3.85,-1.82,3.22
-1.02,0,-0.01,4.2,-1.75,2.66
-1.02,-0.01,-0.01,4.76,-1.82,1.82
-1.02,-0.01,-0.01,4.2,-2.03,1.05
-1.01,0,-0.01,2.31,-2.31,0.7
-1.01,0.01,-0.01,0.14,-2.17,0.56
-1.02,0.01,0,-1.19,-2.24,0.63
-1.02,0.01,0,-0.98,-2.66,0.91
-1.02,0.02,-0.01,-0.28,-3.01,0.7
-1.02,0.01,0,0.07,-2.94,0.35
-1.02,0.01,0,-0.63,-3.01,0.28
-1.02,0.01,0,-1.47,-2.66,-0.21
-1.02,0.01,0,-2.38,-2.45,-0.63
-1.01,0.01,0,-2.66,-2.45,-0.84
-1.02,0.01,-0.01,-3.01,-2.38,-0.91
-1.02,0.01,-0.01,-2.94,-2.59,-0.56
-1.02,0.01,-0.01,-3.15,-2.87,-0.07
-1.02,0.01,0,-3.22,-3.29,0.49
-1.02,0.01,0,-2.94,-3.5,0.63
-1.02,0.01,0,-2.87,-3.36,0.56
-1.02,0.01,0,-2.52,-3.22,0.56
-1.02,0.01,0,-2.24,-3.01,0.56
-1.02,0,-0.01,-2.17,-2.94,0.63
-1.02,0,-0.01,-2.45,-2.94,0.63
-1.01,0,-0.01,-3.08,-2.66,0.49
-1.01,0,-0.01,-3.43,-2.94,0.49
-1.01,0,-0.01,-3.92,-3.01,0
-1.01,0,0,-4.55,-2.94,-0.28
-1.02,0,-0.01,-4.62,-2.8,-0.35
-1.03,0,-0.01,-4.13,-3.15,-0.21
-1.03,0,0,-3.57,-3.22,0.28
-1.02,-0.01,-0.01,-3.22,-3.22,0.56
-1.02,-0.01,-0.01,-3.64,-3.29,0.35
-1.02,-0.01,0,-3.92,-3.29,0
-1.02,0,-0.01,-4.06,-3.29,-0.35
-1.02,0,-0.01,-3.78,-3.08,-0.63
-1.02,0,-0.01,-3.57,-3.01,-0.77
-1.02,0,-0.01,-3.64,-2.66,-0.7
-1.01,0,-0.02,-3.36,-2.52,-0.35
-1.01,0,-0.01,-3.15,-2.73,0.14
-1.01,0,0,-3.5,-2.45,0
-1.02,0,0,-3.57,-2.59,0.14
-1.02,-0.01,0,-3.01,-3.01,0.07
-1.02,-0.01,0,-2.03,-3.5,0.14
-1.02,-0.01,0,-1.12,-3.64,0.07
-1.01,-0.01,-0.02,-0.56,-3.5,0
-1.01,-0.01,-0.01,-0.56,-3.01,0.35
-1.02,0,0,-1.19,-2.59,0.28
-1.02,0,0,-1.4,-2.17,0.49
-1.03,0,0,-0.56,-2.17,0.49
-1.02,-0.01,0,0.14,-2.31,0.49
-1.01,-0.01,-0.01,0.63,-2.38,0.56
-1.02,-0.01,0,0.21,-2.45,0.77
-1.02,0,-0.01,0.07,-2.73,0.7
-1.02,0,-0.01,0.56,-2.52,0.7
-1.02,-0.12,0,1.61,-2.87,0.56
-1.02,0,-0.01,2.24,-2.87,0.63
-1.02,0,-0.01,2.1,-3.08,0.91
-1.01,0,-0.01,1.05,-3.15,1.12
-1.01,0.01,-0.01,0.14,-3.5,1.05
-1.02,0.01,-0.01,-0.56,-3.43,0.98
-1.02,0,-0.01,-0.63,-3.36,1.19
-1.02,0,-0.01,0.21,-3.29,1.26
-1.03,-0.01,-0.01,1.19,-3.22,1.19
-1.02,-0.01,-0.01,2.24,-3.78,1.26
-1.02,-0.01,-0.01,2.87,-3.64,1.12
-1.02,-0.01,0,2.94,-3.85,0.91
-1.02,-0.01,0,2.52,-3.43,0.63
-1.02,0,-0.01,2.38,-3.64,0.56
-1.02,0,-0.01,2.31,-3.5,0.63
-1.02,-0.01,-0.01,2.66,-3.57,0.49
-1.02,-0.01,-0.01,2.8,-3.29,0.28
-1.02,0,-0.01,2.59,-3.01,0.42
-1.02,0,0,2.31,-2.87,0.63
-1.03,0.01,0,1.75,-2.66,0.7
-1.03,0,0,1.75,-2.73,0.77
-1.03,0,0,2.24,-3.08,0.91
-1.02,-0.01,-0.01,2.87,-3.29,0.56
-1.01,-0.01,-0.01,3.01,-3.36,0.49
-1.01,-0.01,-0.01,2.94,-3.43,0.21
-1.01,0,0,2.52,-3.29,0.49
-1.01,0,0,2.17,-2.73,0.63
-1.02,0.01,0,2.17,-2.87,1.05
-1.02,0.01,0,2.45,-2.73,1.19
-1.02,0.01,-0.01,3.08,-2.52,1.54
-1.02,0,-0.01,3.85,-2.38,1.75
-1.01,0,-0.01,4.06,-2.31,1.68
-1.02,0.01,0,2.87,-2.52,1.61
-1.02,0,0,1.68,-2.45,1.54
-1.02,0,0,0.7,-2.73,1.26
-1.03,0,0,0.7,-3.29,0.84
-1.03,-0.01,-0.01,1.33,-3.78,0.63
-1.02,-0.01,-0.01,1.75,-4.06,0.42
-1.01,0,-0.02,1.61,-4.13,0.07
-1.01,0,-0.01,1.26,-3.99,-0.56
-1.02,0.01,-0.01,0.84,-3.64,-0.77
-1.02,0.01,0,0.14,-2.94,-0.91
-1.02,0.01,0,0.07,-2.73,-0.63
-1.02,0,0,0.21,-2.59,-0.63
-1.02,0,0,0.07,-2.59,-0.28
-1.03,0,0,0.21,-2.87,0
-1.02,0,0,0.42,-3.29,0.28
-1.02,0,0,0.91,-3.92,0.56
-1.02,0,0,1.19,-4.06,0.56
-1.02,0,0,1.68,-4.06,0.35
-1.01,0,-0.01,1.82,-3.64,-0.14
-1.01,0.01,-0.01,1.75,-3.22,-0.21
-1.01,0.01,-0.01,1.33,-2.73,-0.14
-1.02,0.01,0,0.84,-2.8,0.28
-1.02,0,0,0,-2.59,0.63
-1.02,0,0,-0.07,-3.08,0.77
-1.02,0,-0.01,0.07,-3.43,0.84
-1.02,0,0,0.35,-3.85,0.77
-1.02,0,0,0.49,-3.85,0.77
-1.02,0,-0.01,0.77,-3.64,0.35
-1.02,0,0,0.91,-3.15,0.21
-1.02,-0.01,0,1.33,-3.01,-0.28
-1.02,-0.01,-0.01,1.82,-2.94,-0.56
-1.02,0,-0.01,1.54,-2.52,-0.84
-1.02,0,0,0.98,-2.66,-0.7
-1.02,0.01,0,0.21,-2.94,-0.56
-1.02,0.01,0,-0.35,-3.22,0.14
-1.03,0.02,0,-0.77,-3.78,0.42
-1.02,0.01,0,-0.91,-4.13,0.56
-1.02,0.01,0,-0.63,-4.2,0.77
-1.01,0,0,-0.21,-4.2,0.63
-1.01,0.01,0,-0.14,-3.64,0.56
-1.01,0,0,-0.21,-3.22,0.07
-1.01,0,0,-0.7,-3.15,-0.14
-1.02,0,0,-1.61,-2.8,-0.21
-1.02,0,0,-2.24,-3.01,-0.21
-1.02,0,0,-2.38,-3.08,-0.21
-1.03,0,0,-2.03,-3.29,0.28
-1.03,-0.01,0,-1.47,-3.64,0.35
-1.02,-0.01,0,-1.05,-4.06,0.42
-1.02,-0.01,0,-0.7,-3.92,0.42
-1.01,0,-0.01,-0.77,-3.64,0.56
-1.01,0,0,-0.91,-2.87,0.49
-1.02,0,0,-0.98,-2.73,0.63
-1.01,-0.01,0,-0.77,-2.17,0.35
-1.02,-0.01,0.01,-0.63,-2.1,0.35
-1.02,-0.02,0,-0.63,-2.31,0.14
-1.03,-0.02,0,-0.28,-2.59,0.28
-1.03,-0.02,0,-0.49,-2.94,0.14
-1.03,-0.02,0,-0.21,-3.29,0.07
-1.02,-0.02,0,0.56,-3.92,0.14
-1.02,-0.02,0.12,1.19,-3.71,0.14
-1.01,-0.01,0,1.89,-3.71,0.07
-1.01,-0.01,0,2.1,-3.43,-0.14
-1.01,-0.01,0,1.96,-3.01,-0.49
-1.01,-0.01,0,1.54,-3.01,-0.84
-1.02,0,0,0.77,-2.52,-0.98
-1.02,0.01,0,0.42,-2.87,-0.7
-1.03,0.01,0,0.21,-2.73,-0.28
-1.03,0.01,0,0.63,-2.87,0.28
-1.02,0.01,0.01,1.26,-3.22,0.84
-1.02,0,0.01,1.89,-3.15,0.91
-1.02,0,0,2.52,-3.5,0.56
-1.02,0.01,0,2.45,-3.29,0.42
-1.01,0.01,0.01,2.03,-3.01,0.35
-1.01,0.01,0.01,1.12,-2.94,0.63
-1.02,0,0,0.35,-3.15,0.63
-1.02,0.01,0,0.07,-3.15,0.77
-1.03,0,0,0.21,-3.15,0.91
-1.02,-0.01,0,0.91,-2.73,0.7
-1.02,-0.01,0,1.47,-2.59,0.49
-1.02,-0.01,0,2.38,-2.31,0.42
-1.02,-0.01,0,1.89,-2.31,0.21
-1.01,-0.01,0,1.33,-2.38,0.07
-1.02,-0.01,0,0.91,-2.87,-17.92
-1.02,0,0,0.84,-3.01,-0.07
-1.02,0,-0.01,0.77,-3.22,0
-1.02,0,0,0.77,-3.22,0
-1.02,0,0,0.63,-3.01,0.14
-1.02,-0.01,0,0.84,-2.94,0.07
-1.02,-0.01,0,1.12,-2.94,0.07
-1.02,-0.01,0,1.12,-2.94,0.07
-1.02,0,-0.01,1.19,-3.01,-0.28
-1.01,0,-0.01,0.91,-2.38,-0.28
-1.02,0,0,0.56,-2.24,-0.21
-1.02,0,0,0.42,-2.31,-0.07
-1.02,0,0.01,0.42,-2.38,0
-1.03,-0.01,0.01,0.42,-2.38,0
-1.02,-0.02,0.01,0.91,-3.01,0.07
-1.02,-0.01,0,1.19,-3.5,-0.07
-1.01,-0.01,0,1.19,-3.57,-0.14
-1.01,-0.01,-0.01,0.63,-3.29,-0.21
-1.01,-0.01,0,0.21,-3.08,-0.42
-1.01,0,0,-0.14,-2.8,-0.49
-1.02,0,0.01,-0.35,-2.8,-0.35
-1.03,0,0.01,-0.07,-2.8,-0.42
-1.03,0,0,0.56,-3.29,-0.14
-1.02,0,0,1.4,-3.43,0
-1.02,0.01,0,1.68,-3.29,-0.07
-1.02,0.01,0,1.68,-3.22,-0.28
-1.02,0.01,0,1.47,-2.94,-0.49
-1.01,0.01,0,1.05,-2.45,-0.77
-1.01,0.01,0,0.28,-2.24,-0.77
-1.02,0.01,0.01,-0.49,-1.96,-0.63
-1.02,0.01,0.01,-0.84,-1.89,-0.77
-1.02,0.01,0.01,-0.7,-1.96,-0.77
-1.02,0.01,0,-0.56,-2.17,-0.56
-1.02,0.01,0,-0.77,-2.52,-0.14
-1.02,0,0,-1.26,-2.59,-0.07
-1.02,-0.01,0,-1.61,-2.87,0.14
-1.02,-0.01,0,-1.33,-3.22,0
-1.02,-0.01,0,-1.26,-3.29,-0.14
-1.01,0,0,-1.33,-3.15,-0.14
-1.02,0,0,-1.61,-2.73,-0.14
-1.02,-0.01,0,-1.96,-2.38,-0.14
-1.02,-0.01,0,-1.82,-2.52,0.14
-1.02,-0.01,-0.01,-1.61,-2.45,0.28
-1.02,-0.02,-0.01,-1.33,-2.59,0.14
-1.03,-0.02,-0.01,-1.05,-2.8,0.21
-1.03,-0.03,-0.01,-0.7,-3.43,0.28
-1.02,-0.03,-0.01,0.21,-3.85,0.14
-1.02,-0.03,-0.01,0.98,-4.13,-0.49
-1.01,-0.02,-0.01,0.98,-3.92,-0.56
-1.01,-0.01,-0.01,0.28,-3.36,-0.42
-1.01,-0.01,-0.01,-0.42,-3.01,0
-1.01,0,-0.01,-0.91,-2.8,0.07
-1.02,-0.01,0,-1.05,-2.8,0.07
-1.03,-0.01,0,-0.49,-2.87,-0.21
-1.02,-0.02,-0.01,0.14,-2.87,-0.35
-1.02,-0.02,-0.01,0.84,-3.15,-0.28
-1.01,-0.01,-0.01,0.77,-3.36,-0.21
-1.02,-0.01,0,0.42,-3.15,0
