Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.89,0.46,-0.19,-73.85,25.62,-17.99
-0.88,0.46,-0.2,-74.83,24.22,-18.48
-0.88,0.48,-0.21,-75.25,23.87,-18.76
-0.9,0.47,-0.22,-78.26,24.78,-18.97
-0.91,0.49,-0.24,-80.92,24.43,-19.46
-0.91,0.47,-0.26,-84.56,24.71,-19.81
-0.91,0.43,-0.28,-87.78,24.64,-18.62
-0.9,0.42,-0.24,-89.81,25.69,-18.55
-0.9,0.4,-0.24,-89.67,27.23,-18.27
-0.91,0.36,-0.24,-89.32,27.58,-18.62
-0.93,0.34,-0.25,-86.17,27.3,-19.04
-0.92,0.33,-0.25,-81.48,26.95,-20.23
-0.89,0.36,-0.26,-76.86,22.47,-17.85
-0.96,0.3,-0.22,-75.04,27.16,-22.47
-0.95,0.35,-0.23,-70.77,24.92,-22.96
-0.95,0.35,-0.22,-65.66,21.7,-22.68
-0.93,0.36,-0.22,-62.16,18.9,-21.56
-0.92,0.37,-0.22,-60.62,17.01,-20.79
-0.92,0.37,-0.2,-59.01,15.89,-20.72
-0.93,0.39,-0.18,-57.05,15.12,-22.12
-0.94,0.39,-0.18,-54.74,13.09,-22.61
-0.94,0.39,-0.19,-51.52,11.27,-22.54
-0.94,0.39,-0.2,-49.56,8.89,-21.28
-0.93,0.37,-0.19,-48.72,7.77,-22.75
-0.91,0.4,-0.19,-47.46,4.48,-21.35
-0.93,0.38,-0.17,-48.23,5.32,-23.24
-0.94,0.38,-0.18,-48.37,5.88,-25.41
-0.91,0.4,-0.19,-48.16,4.13,-24.85
-0.9,0.41,-0.19,-48.79,4.27,-24.78
-0.89,0.43,-0.17,-48.72,3.71,-24.71
-0.89,0.43,-0.17,-48.65,4.27,-25.2
-0.86,0.47,-0.17,-47.81,2.38,-23.8
-0.9,0.43,-0.17,-45.64,3.08,-26.6
-0.88,0.46,-0.18,-43.96,2.24,-26.81
-0.88,0.47,-0.18,-42.49,0.35,-27.02
-0.89,0.47,-0.16,-42,-1.12,-27.3
-0.88,0.49,-0.14,-42.56,-3.36,-27.23
-0.9,0.51,-0.13,-44.24,-7,-26.25
-0.9,0.5,-0.11,-46.69,-8.33,-26.46
-0.9,0.54,-0.1,-50.05,-11.97,-24.43
-0.91,0.57,-0.1,-55.79,-14.98,-21.98
-0.94,0.61,-0.1,-63.07,-19.6,-18.2
-0.93,0.59,-0.12,-74.55,-24.43,-12.32
-0.92,0.57,-0.1,-91.42,-30.1,-7.28
-0.91,0.49,-0.09,-105.35,-34.16,0.63
-0.95,0.4,-0.03,-112.91,-42.28,6.72
-1,0.42,0.07,-119.98,-51.17,12.46
-1.02,0.44,0.14,-130.48,-59.43,17.57
-1.04,0.53,0.19,-134.54,-66.85,19.81
-1.07,0.56,0.2,-137.62,-75.88,23.73
-1.07,0.6,0.18,-137.41,-80.15,28.07
-1.04,0.61,0.15,-134.26,-78.96,36.05
-1.05,0.59,0.1,-130.13,-74.76,44.03
-1.07,0.53,0.07,-118.44,-71.47,48.44
-1.02,0.43,0.07,-106.54,-69.16,54.67
-1.02,0.37,0.06,-90.72,-66.71,61.67
-1.02,0.42,0.07,-80.36,-58.1,62.79
-1,0.43,0.04,-69.93,-49.28,66.08
-0.93,0.42,0,-62.02,-39.48,70.63
-0.86,0.43,-0.04,-53.97,-26.32,75.39
-0.81,0.43,-0.08,-46.83,-17.57,80.71
-0.76,0.43,-0.09,-43.75,-10.85,85.33
-0.71,0.42,-0.1,-42.28,-6.79,90.16
-0.66,0.42,-0.11,-40.81,-1.05,94.99
-0.66,0.39,-0.12,-37.52,7.98,94.99
-0.65,0.4,-0.09,-35.63,22.75,93.59
-0.72,0.43,-0.06,-37.59,37.17,88.69
-0.8,0.48,0.04,-43.12,51.94,80.08
-0.88,0.51,0.1,-50.54,68.88,76.02
-0.92,0.57,0.11,-54.53,78.61,71.54
-0.92,0.63,0.1,-57.96,84.98,71.12
-0.92,0.66,0.06,-59.64,88.34,70.35
-0.9,0.66,0.05,-62.86,88.55,69.51
-0.89,0.64,0.04,-66.85,87.08,71.33
-0.86,0.62,0.02,-71.19,83.72,74.9
-0.88,0.62,0.02,-74.97,81.97,75.11
-0.92,0.56,0.02,-78.26,79.66,72.45
-0.94,0.52,0.04,-70.77,79.1,67.9
-0.92,0.5,0.05,-66.64,77.98,65.59
-0.93,0.56,0.05,-67.41,76.44,61.46
-0.96,0.58,0.04,-78.4,76.79,56.63
-0.97,0.61,0.02,-89.18,76.44,53.34
-1.01,0.56,0.04,-92.05,71.33,50.12
-0.92,0.57,0.07,-93.24,69.23,49
-0.94,0.54,0.1,-90.86,65.52,47.32
-0.9,0.52,0.11,-86.8,62.02,46.34
-0.87,0.55,0.12,-88.27,57.68,46.34
-0.82,0.56,0.11,-86.1,52.85,44.38
-0.81,0.52,0.13,-81.83,48.37,41.65
-0.78,0.52,0.13,-78.47,46.27,37.8
-0.77,0.52,0.13,-75.32,44.31,33.11
-0.77,0.49,0.1,-73.08,41.93,29.26
-0.75,0.48,0.1,-72.24,39.06,24.85
-0.73,0.47,0.09,-72.52,39.2,19.95
-0.73,0.45,0.07,-72.45,38.29,14.42
-0.71,0.45,0.08,-71.96,38.08,10.5
-0.71,0.44,0.08,-68.32,38.01,6.3
-0.7,0.47,0.09,-65.66,38.43,2.45
-0.69,0.49,0.09,-62.02,39.41,-0.14
-0.69,0.5,0.1,-57.47,40.6,-2.87
-0.67,0.52,0.11,-52.5,42.35,-5.81
-0.65,0.52,0.12,-47.88,44.03,-9.03
-0.64,0.53,0.13,-43.47,45.5,-12.46
-0.63,0.55,0.14,-39.9,46.48,-16.66
-0.62,0.57,0.15,-35.91,47.6,-19.46
-0.63,0.59,0.16,-32.48,49.42,-21.91
-0.65,0.62,0.17,-29.96,51.03,-24.43
-0.68,0.67,0.18,-28.35,52.5,-26.88
-0.7,0.74,0.19,-28,53.48,-28
-0.73,0.81,0.18,-29.75,52.71,-27.16
-0.76,0.88,0.18,-32.55,52.29,-24.36
-0.78,0.94,0.19,-35.98,52.08,-20.23
-0.82,0.98,0.19,-39.76,48.3,-13.65
-0.84,0.99,0.22,-44.03,44.45,-6.09
-0.83,0.92,0.24,-44.73,41.23,3.78
-0.79,0.86,0.26,-39.9,37.31,7.56
-0.77,0.79,0.27,-33.53,34.09,6.65
-0.78,0.72,0.25,-25.9,32.06,2.17
-0.89,0.7,0.22,-19.81,32.2,-5.6
-1.11,0.74,0.15,-14.77,33.6,-14.49
-1.36,0.73,0.05,-8.33,33.95,-21.84
-1.49,0.61,-0.04,-4.41,31.5,-23.87
-1.58,0.48,-0.05,-7.07,25.48,-24.85
-1.49,0.38,-0.01,-12.67,17.43,-25.48
-1.32,0.29,0.04,-8.68,1.54,-26.25
-1.14,0.29,0.09,4.41,-12.67,-25.55
-0.9,0.27,0.06,22.54,-21.56,-25.27
-0.68,0.18,-0.06,44.8,-22.47,-25.69
-0.55,0.11,-0.16,63.07,-17.64,-27.51
-0.5,0.13,-0.21,71.4,-6.72,-31.22
-0.45,0.1,-0.22,68.95,3.01,-38.85
-0.48,0.18,-0.23,58.52,15.75,-45.99
-0.61,0.26,-0.22,49.77,24.36,-53.48
-0.78,0.45,-0.2,38.85,33.46,-60.69
-0.94,0.69,-0.15,30.17,36.26,-62.09
-1.14,0.93,-0.1,23.24,41.51,-64.12
-1.08,1.06,-0.08,17.43,47.74,-59.85
-0.99,1.05,-0.06,5.74,41.65,-51.59
-0.8,0.95,0.01,-11.27,36.96,-45.5
-0.67,0.69,-0.02,-22.89,34.02,-35.14
-0.68,0.55,-0.07,-26.6,31.22,-26.04
-0.74,0.42,-0.1,-20.93,30.59,-21.7
-0.79,0.37,-0.14,-10.78,32.9,-21.77
-0.82,0.33,-0.17,-3.71,34.86,-26.25
-0.86,0.29,-0.2,0.56,38.5,-31.01
-0.89,0.29,-0.21,3.22,35.28,-35.98
-0.86,0.33,-0.23,4.34,39.13,-41.02
-0.88,0.37,-0.17,10.5,29.47,-40.67
-0.86,0.44,-0.11,11.62,27.44,-40.46
-0.83,0.5,-0.07,8.61,26.88,-40.53
-0.84,0.52,-0.04,3.36,27.23,-40.18
-0.86,0.54,-0.06,-3.01,27.44,-36.61
-0.85,0.53,-0.09,-7.77,29.12,-34.72
-0.83,0.51,-0.13,-12.04,30.73,-30.73
-0.82,0.49,-0.15,-16.03,33.39,-28.28
-0.86,0.4,-0.23,-10.71,32.76,-26.95
-0.83,0.42,-0.22,-6.37,33.67,-27.44
-0.83,0.39,-0.21,-5.67,35.84,-28.35
-0.84,0.36,-0.21,-3.08,35.56,-29.47
-0.87,0.37,-0.19,-1.96,34.16,-31.85
-0.91,0.34,-0.17,0.14,35.14,-35.56
-0.91,0.39,-0.15,-2.1,33.88,-38.85
-0.9,0.42,-0.15,-4.34,32.2,-41.02
-0.91,0.37,-0.18,-3.29,32.06,-44.03
-0.9,0.39,-0.19,-5.95,29.33,-43.75
-0.91,0.4,-0.23,-8.82,29.05,-44.1
-0.91,0.39,-0.24,-4.41,26.18,-43.12
-0.89,0.41,-0.26,-5.18,24.5,-40.32
-0.89,0.41,-0.24,-6.86,24.85,-38.85
-0.89,0.38,-0.25,-2.03,23.45,-37.94
-0.89,0.37,-0.23,0.49,21.14,-38.22
-0.88,0.36,-0.21,1.4,19.6,-39.48
-0.91,0.38,-0.2,0.35,18.06,-40.25
-0.93,0.41,-0.2,-2.03,14.42,-38.71
-1,0.37,-0.21,0.28,13.72,-39.97
-1,0.41,-0.2,0.56,9.52,-39.06
-1,0.39,-0.2,1.26,5.88,-36.68
-0.98,0.41,-0.17,-0.63,2.45,-32.9
-0.99,0.43,-0.19,-1.89,-0.14,-28.63
-1.01,0.42,-0.19,-3.15,0.21,-26.11
-1.02,0.42,-0.22,-2.45,-1.33,-23.52
-0.98,0.48,-0.23,-6.09,-1.75,-21.98
-0.93,0.52,-0.23,-10.78,-2.87,-18.34
-0.89,0.56,-0.24,-16.1,-4.34,-15.4
-0.87,0.61,-0.24,-19.18,-7.21,-11.27
-0.91,0.68,-0.25,-22.96,-11.48,-6.02
-0.98,0.73,-0.26,-26.46,-16.45,3.99
-1.06,0.77,-0.23,-32.13,-23.03,12.88
-1.1,0.74,-0.21,-39.97,-28.91,22.05
-1.15,0.74,-0.16,-53.41,-35.63,30.66
-1.2,0.73,-0.12,-68.11,-45.92,41.79
-1.21,0.69,-0.06,-82.32,-54.46,54.53
-1.19,0.55,-0.08,-89.32,-72.24,73.22
-1.06,0.49,0.05,-97.79,-82.39,84.49
-0.96,0.46,0.04,-102.2,-93.66,94.36
-0.88,0.39,0.09,-92.75,-94.22,99.33
-0.72,0.42,0.2,-97.51,-88.83,108.15
-0.74,0.42,0.13,-102.27,-75.39,113.47
-0.79,0.4,-0.04,-113.89,-61.81,117.46
-0.93,0.36,-0.25,-119.35,-58.24,118.51
-1.05,0.33,-0.38,-119,-55.93,114.66
-1.21,0.33,-0.45,-101.92,-53.9,101.29
-1.11,0.38,-0.39,-81.62,-49.77,93.52
-1.08,0.41,-0.29,-57.75,-41.02,87.57
-1.02,0.44,-0.16,-38.57,-30.03,81.27
-1.06,0.4,-0.09,-12.95,-21.56,79.24
-0.94,0.4,-0.02,-1.19,-19.74,83.23
-0.88,0.61,0.01,7.91,-22.75,95.41
-0.98,0.54,0.02,7.14,-24.64,96.6
-0.93,0.63,-0.05,-20.65,-7.07,97.02
-1.02,0.55,-0.07,-32.2,-5.18,94.71
-1.01,0.44,0.01,-20.09,-9.1,86.8
-0.96,0.43,0.05,-12.6,-7.56,81.9
-0.92,0.47,0.04,-24.92,-5.88,75.39
-0.89,0.45,0.04,-37.03,-5.67,68.74
-0.86,0.37,0.05,-29.68,-4.9,62.86
-0.85,0.39,0.07,-23.87,-4.55,59.85
-0.83,0.44,0.08,-21.63,-5.04,54.88
-0.83,0.43,0.08,-23.17,-8.05,50.68
-0.79,0.47,0.11,-21.91,-6.86,44.38
-0.75,0.44,0.11,-22.68,-3.64,38.01
-0.77,0.43,0.1,-21.7,0.07,32.06
-0.81,0.38,0.07,-22.47,0.84,25.06
-0.78,0.41,0.08,-27.72,2.94,20.72
-0.77,0.36,0.08,-28.91,4.06,17.01
-0.72,0.28,0.08,-25.34,5.25,12.6
-0.67,0.3,0.07,-23.38,6.58,7.56
-0.64,0.29,0.07,-20.86,7.63,1.33
-0.62,0.31,0.09,-19.53,7.56,-5.25
-0.59,0.36,0.11,-20.65,9.24,-12.88
-0.57,0.37,0.11,-22.05,9.52,-20.09
-0.56,0.46,0.13,-24.36,11.27,-28.63
-0.61,0.55,0.12,-26.6,13.09,-32.55
-0.67,0.65,0.12,-28.14,12.88,-32.06
-0.69,0.76,0.15,-27.93,14.56,-29.96
-0.67,0.83,0.16,-21.84,18.83,-28.77
-0.63,0.83,0.15,-12.18,23.24,-24.92
-0.58,0.86,0.18,-1.05,25.83,-21
-0.58,0.89,0.21,5.32,28.35,-19.53
-0.59,0.89,0.23,6.44,30.87,-19.39
-0.64,0.89,0.22,2.03,31.85,-18.55
-0.67,0.86,0.22,-7.28,31.99,-17.64
-0.75,0.83,0.21,-17.64,28.91,-15.47
-0.81,0.81,0.21,-28.84,25.06,-10.64
-0.87,0.85,0.22,-32.27,21,-3.36
-0.89,0.88,0.27,-31.71,17.43,5.32
-0.9,0.9,0.3,-29.33,14.56,14.98
-0.81,0.92,0.36,-29.47,13.65,16.73
-0.69,0.88,0.38,-27.23,15.96,12.18
-0.64,0.76,0.35,-22.4,18.41,4.9
-0.66,0.6,0.31,-13.44,21.7,-3.99
-0.77,0.43,0.22,-0.07,25.27,-15.4
-0.97,0.36,0.16,17.22,28.56,-32.27
-1.26,0.44,0.09,34.72,33.11,-47.46
-1.65,0.49,-0.03,42.91,36.05,-58.1
-1.76,0.44,-0.13,33.6,31.5,-56.35
-1.71,0.37,-0.12,15.96,17.43,-50.33
-1.46,0.35,-0.03,21.7,-4.69,-40.6
-1.17,0.48,0.05,43.61,-21.56,-26.46
-0.9,0.71,0.05,59.85,-29.05,-19.53
-0.69,0.64,-0.05,66.36,-26.25,-13.58
-0.62,0.48,-0.14,70.21,-18.9,-9.03
-0.52,0.29,-0.15,67.06,-12.88,-9.87
-0.44,0.21,-0.15,64.12,1.4,-13.65
-0.44,0.24,-0.18,62.16,15.19,-20.02
-0.54,0.29,-0.22,53.27,28.07,-30.38
-0.71,0.41,-0.24,41.37,33.88,-40.95
-0.91,0.53,-0.23,29.33,43.12,-50.12
-1.03,0.74,-0.21,25.9,48.37,-55.37
-1.07,0.83,-0.2,35.28,49.63,-55.44
-0.99,0.82,-0.14,33.32,47.39,-50.26
-0.85,0.77,-0.06,19.39,41.23,-41.65
-0.81,0.63,-0.04,1.19,36.54,-34.93
-0.8,0.53,-0.04,-4.27,30.38,-27.02
-0.81,0.45,-0.08,-5.11,25.83,-22.75
-0.84,0.32,-0.14,4.41,21.42,-21.14
-0.85,0.25,-0.18,14.77,21.21,-23.45
-0.83,0.23,-0.19,26.88,19.53,-29.47
-0.85,0.2,-0.22,34.72,20.02,-34.37
-0.85,0.23,-0.22,43.12,17.01,-38.85
-0.85,0.3,-0.17,44.17,17.5,-41.86
-0.88,0.37,-0.16,43.61,20.16,-43.26
-0.89,0.44,-0.16,46.2,22.26,-42.77
-0.92,0.47,-0.15,49.98,20.37,-41.23
-0.88,0.5,-0.14,53.2,14.56,-38.57
-0.85,0.54,-0.13,47.67,11.69,-35.49
-0.84,0.51,-0.14,44.24,7.7,-33.04
-0.82,0.52,-0.14,38.36,6.86,-28.84
-0.82,0.52,-0.13,32.9,11.83,-30.45
-0.76,0.53,-0.14,25.2,15.82,-25.27
-0.84,0.44,-0.2,25.69,20.86,-28.49
-0.81,0.47,-0.19,26.6,20.65,-29.47
-0.82,0.49,-0.18,23.52,21,-27.02
-0.83,0.46,-0.19,26.74,18.83,-25.9
-0.87,0.43,-0.19,28.7,0.63,-27.37
-0.86,0.48,-0.16,27.16,15.68,-27.93
-0.85,0.48,-0.16,22.68,14.35,-27.86
-0.9,0.4,-0.2,26.81,13.86,-30.24
-0.89,0.43,-0.19,26.25,10.5,-31.43
-0.85,0.43,-0.16,22.82,8.75,-31.78
-0.84,0.41,-0.17,19.88,7.98,-33.04
-0.86,0.38,-0.19,23.1,7.35,-33.04
-0.88,0.36,-0.19,24.22,5.53,-34.86
-0.88,0.37,-0.2,24.43,4.13,-35.49
-0.99,0.41,-0.2,21.42,4.48,-35.35
-0.93,0.42,-0.24,28,1.75,-35.21
-0.95,0.42,-0.25,29.12,2.03,-35.63
-0.98,0.43,-0.25,30.52,2.17,-33.74
-0.95,0.47,-0.18,24.29,-0.07,-25.55
-1.03,0.45,-0.23,26.6,0.91,-24.43
-1.03,0.43,-0.21,26.18,-0.35,-22.68
-0.96,0.47,-0.2,22.89,-2.73,-20.3
-0.89,0.54,-0.2,16.17,-4.34,-10.92
-0.89,0.52,-0.21,14.63,-6.93,-8.68
-0.89,0.53,-0.18,16.45,-7.35,-6.72
-0.87,0.59,-0.15,16.94,-11.55,-1.33
-0.89,0.63,-0.13,16.52,-17.29,3.57
-0.91,0.68,-0.14,13.79,-22.89,6.93
-0.93,0.77,-0.18,7.42,-32.55,11.06
-0.98,0.83,-0.14,-0.84,-37.52,16.8
-1.03,0.85,-0.12,-10.15,-40.81,26.04
-1.04,0.85,-0.12,-21,-45.64,37.8
-1,0.85,-0.14,-36.75,-54.81,51.66
-0.99,0.87,-0.11,-55.93,-60.13,69.72
-1,0.85,-0.02,-71.4,-64.82,83.93
-0.96,0.69,-0.06,-84.49,-77.49,103.6
-0.98,0.62,0.1,-96.6,-83.37,123.06
-0.97,0.47,0.11,-95.9,-93.94,138.46
-0.99,0.43,0.2,-95.34,-98.7,143.01
-0.98,0.36,0.15,-94.36,-89.18,145.32
-1.09,0.29,0.07,-88.34,-79.1,144.41
-1.27,0.26,-0.14,-82.95,-78.33,136.29
-1.34,0.19,-0.37,-73.57,-73.71,120.54
-1.39,0.08,-0.44,-44.45,-77.07,103.81
-1.19,0.23,-0.32,-18.76,-70.14,91.84
-1.1,0.4,-0.18,-8.68,-58.87,81.27
-1.06,0.48,-0.13,-0.28,-47.39,73.99
-0.95,0.55,-0.09,2.24,-46.13,81.2
-0.86,0.69,0.02,9.17,-51.38,92.68
-0.91,0.63,0.07,-0.49,-52.71,95.69
-1,0.58,0.04,-14.14,-46.69,97.44
-1.07,0.52,0.09,-9.24,-51.73,95.06
-1.04,0.49,0.15,0.07,-54.11,85.54
-0.99,0.48,0.15,-3.43,-52.5,74.34
-0.91,0.41,0.12,-4.55,-48.3,62.3
-0.82,0.43,0.09,-9.8,-38.5,55.72
-0.78,0.45,0.04,-17.01,-31.92,52.64
-0.74,0.41,0.02,-14.28,-31.29,47.95
-0.69,0.37,0.04,-9.66,-31.01,43.05
-0.65,0.47,0.09,-11.9,-26.6,37.8
-0.65,0.44,0.1,-9.66,-23.59,32.2
-0.65,0.43,0.1,-6.79,-20.79,25.13
-0.65,0.44,0.1,-9.59,-18.06,18.9
-0.65,0.42,0.1,-14.77,-14.49,11.69
-0.64,0.4,0.1,-18.27,-11.27,2.66
-0.61,0.37,0.11,-22.61,-6.51,-6.51
-0.57,0.36,0.1,-23.31,-0.21,-15.33
-0.54,0.34,0.09,-23.1,5.81,-22.4
-0.52,0.34,0.1,-22.33,9.38,-29.61
-0.48,0.37,0.1,-21.91,11.69,-35.42
-0.43,0.38,0.11,-20.16,13.72,-41.3
-0.4,0.42,0.14,-16.38,17.43,-48.93
-0.43,0.5,0.17,-12.53,21.42,-54.25
-0.51,0.61,0.18,-10.92,20.44,-54.25
-0.61,0.77,0.21,-14,21.35,-49.91
-0.64,0.93,0.25,-15.19,23.31,-46.06
-0.69,1.04,0.26,-11.13,29.19,-39.2
-0.73,1.09,0.28,-3.5,30.73,-32.34
-0.75,1.09,0.31,6.65,27.37,-25.76
-0.75,1.09,0.39,10.78,23.52,-20.09
-0.76,1.07,0.42,8.19,20.09,-15.47
-0.77,0.96,0.39,5.04,17.22,-8.82
-0.79,0.87,0.36,-4.55,13.79,-1.12
-0.81,0.79,0.31,-13.37,10.64,8.82
-0.77,0.77,0.33,-22.68,13.37,17.71
-0.73,0.77,0.34,-32.69,14.91,20.93
-0.62,0.76,0.33,-37.8,18.62,20.51
-0.62,0.69,0.26,-31.78,20.79,15.68
-0.6,0.51,0.19,-14.77,18.83,7.35
-0.61,0.44,0.15,8.33,19.04,-2.03
-0.79,0.38,0.1,31.99,22.61,-12.81
-1.02,0.44,0.08,57.12,31.08,-24.85
-1.45,0.56,-0.06,72.66,39.2,-37.87
-1.71,0.59,-0.19,70.91,34.65,-36.82
-1.75,0.51,-0.03,52.57,24.57,-31.15
-1.66,0.56,0.14,52.5,4.13,-18.83
-1.41,0.72,0.08,62.16,-23.8,-4.34
-1,0.81,0.04,52.64,-36.61,1.61
-0.75,0.51,0.02,42.28,-38.5,1.33
-0.64,0.27,-0.09,44.38,-34.58,-0.77
-0.5,0.14,-0.21,51.52,-24.08,-3.43
-0.48,0.14,-0.24,57.47,-10.36,-9.66
-0.49,0.22,-0.25,49.91,12.25,-28.42
-0.72,0.39,-0.24,44.45,25.13,-40.25
-0.74,0.56,-0.25,42.91,39.55,-49.14
-0.84,0.72,-0.27,46.76,52.36,-55.16
-0.99,0.81,-0.28,47.04,53.97,-56
-0.97,0.8,-0.23,49.35,52.08,-54.11
-0.93,0.75,-0.14,42.91,45.36,-48.16
-0.87,0.7,-0.13,29.47,36.12,-39.48
-0.81,0.63,-0.07,14.84,28.07,-35
-0.8,0.58,-0.03,-1.33,26.18,-32.55
-0.81,0.46,-0.07,-11.27,24.71,-31.5
-0.81,0.37,-0.14,-11.62,26.25,-31.78
-0.79,0.28,-0.18,-5.39,29.68,-34.79
-0.78,0.22,-0.19,7.07,34.72,-40.11
-0.82,0.23,-0.14,8.96,39.13,-46.97
-0.84,0.3,-0.14,15.61,38.99,-53.62
-0.86,0.39,-0.09,15.82,36.89,-51.8
-1,0.39,-0.17,30.8,36.4,-54.11
-0.99,0.52,-0.16,34.58,29.54,-55.3
-0.84,0.56,-0.08,28.35,23.66,-47.6
-0.89,0.48,-0.15,34.58,24.99,-52.22
-0.79,0.47,-0.11,31.71,21.35,-47.46
-0.78,0.45,-0.13,33.11,19.11,-44.17
-0.78,0.5,-0.11,27.23,17.08,-41.3
-0.86,0.42,-0.17,30.87,19.6,-43.68
-0.83,0.48,-0.17,27.37,18.34,-39.55
-0.8,0.46,-0.18,29.68,19.18,-40.6
-0.79,0.45,-0.17,29.96,19.88,-40.25
-0.74,0.45,-0.16,27.65,19.39,-38.36
-0.77,0.42,-0.18,29.54,21.42,-39.55
-0.81,0.44,-0.19,29.96,19.95,-40.6
-0.83,0.45,-0.18,28.91,17.08,-41.79
-0.87,0.42,-0.21,28.63,17.43,-46.41
-0.88,0.42,-0.2,27.72,15.05,-48.02
-0.88,0.43,-0.21,26.6,10.78,-46.62
-0.91,0.4,-0.25,30.94,11.41,-49.98
-0.89,0.42,-0.23,31.78,8.47,-49.7
-0.84,0.45,-0.23,28.07,6.02,-46.06
-0.9,0.43,-0.24,30.17,7.77,-45.92
-0.91,0.48,-0.22,29.75,6.86,-43.26
-0.95,0.52,-0.21,28.28,5.95,-37.8
-1.01,0.52,-0.22,27.16,4.83,-32.06
-1.02,0.53,-0.21,23.94,3.43,-27.58
-1.02,0.52,-0.22,21.56,0.42,-20.79
-1,0.53,-0.22,16.8,-1.96,-16.73
-0.95,0.61,-0.24,7.21,-6.65,-9.59
-0.96,0.58,-0.2,8.33,-8.47,-8.82
-0.89,0.63,-0.16,9.1,-13.02,-6.44
-0.88,0.64,-0.13,8.82,-18.97,0.49
-0.9,0.65,-0.13,7.77,-26.18,8.89
-0.91,0.74,-0.12,3.5,-37.8,13.86
-0.93,0.76,-0.12,-17.57,-45.57,13.79
-1.02,0.84,-0.08,-8.82,-50.96,18.55
-1.09,0.8,-0.03,-11.9,-58.31,28.35
-1.11,0.79,0,-17.78,-66.57,41.72
-1.02,0.84,0,-35.07,-77.14,67.2
-1.05,0.66,-0.03,-38.57,-91.42,66.5
-1.02,0.7,-0.04,-69.37,-92.19,84.35
-1.02,0.58,-0.17,-63.56,-99.19,97.37
-0.92,0.53,-0.06,-72.03,-93.24,108.22
-0.82,0.44,-0.06,-73.78,-89.74,123.06
-0.8,0.44,0.01,-66.78,-79.45,133.42
-0.89,0.43,0.1,-59.29,-66.64,138.32
-1.05,0.44,0.11,-63.63,-56.98,149.03
-1.25,0.46,-0.11,-68.32,-54.95,147.77
-1.37,0.32,-0.2,-54.04,-55.86,141.12
-1.48,0.28,-0.12,-29.12,-56.91,129.22
-1.36,0.33,-0.13,-14.14,-55.16,114.1
-1.2,0.41,-0.12,1.33,-59.01,103.11
-1.04,0.45,-0.05,-3.08,-56,94.85
-0.87,0.43,0,-2.87,-52.5,91.35
-0.82,0.58,-0.03,4.69,-47.74,94.78
-1.01,0.61,-0.05,5.46,-48.37,90.09
-1.08,0.57,-0.01,2.45,-49.28,83.58
-0.99,0.57,0.07,0.14,-44.8,78.47
-0.95,0.57,0.06,-4.34,-38.64,70.14
-0.89,0.49,0.09,-4.76,-31.92,64.61
-0.78,0.47,0.08,-9.24,-25.41,61.32
-0.71,0.41,0.04,-13.58,-21.98,58.45
-0.68,0.38,0.02,-13.86,-21.21,55.37
-0.59,0.38,0.03,-16.31,-17.92,48.58
-0.56,0.41,0.01,-24.22,-13.72,41.58
-0.59,0.41,0,-28,-10.78,35.56
-0.59,0.41,0.03,-28.28,-7.91,28.49
-0.6,0.37,0.05,-28,-3.92,19.53
-0.6,0.34,0.06,-30.31,0.91,12.25
-0.59,0.29,0.08,-34.16,8.54,3.43
-0.56,0.28,0.08,-38.01,16.24,-6.16
-0.55,0.26,0.06,-42.28,23.52,-15.26
-0.51,0.26,0.05,-44.17,30.03,-23.17
-0.45,0.26,0.04,-43.33,35.21,-32.9
-0.41,0.26,0.03,-39.69,38.71,-40.11
-0.39,0.29,0.04,-34.86,43.75,-45.99
-0.38,0.37,0.1,-29.4,47.74,-51.24
-0.48,0.5,0.15,-22.12,50.26,-57.33
-0.61,0.63,0.19,-16.66,49.98,-57.05
-0.74,0.89,0.19,-11.55,43.33,-45.99
-0.78,1.24,0.24,-10.36,38.64,-34.16
-0.9,1.36,0.25,-5.46,33.74,-23.03
-0.9,1.36,0.24,1.33,34.72,-10.08
-0.91,1.32,0.27,-1.47,30.45,-4.48
-0.92,1.16,0.34,-12.04,24.57,-0.14
-0.91,0.99,0.41,-24.92,18.62,4.55
-0.89,0.83,0.43,-33.6,16.24,7.63
-0.9,0.65,0.47,-41.09,12.25,11.48
-0.81,0.63,0.47,-48.65,20.44,10.29
-0.81,0.61,0.33,-44.03,23.73,9.31
-0.85,0.6,0.21,-33.32,20.93,7
-0.82,0.59,0.09,-15.68,23.45,1.19
-1.12,0.66,-0.02,14.42,17.22,-4.27
-1.42,0.83,-0.1,54.53,17.92,-12.88
-1.56,0.85,-0.14,65.45,17.29,-13.3
-1.47,0.62,-0.13,55.58,12.18,-6.16
-1.23,0.32,-0.05,44.1,7.49,0.91
-0.97,0.15,0.05,46.13,-0.63,3.92
-0.87,0.08,0.13,55.93,-13.93,-0.84
-0.76,0.09,0.14,70,-22.68,-9.87
-0.74,0.09,-0.01,80.78,-30.94,-21.7
-0.71,0.15,-0.16,89.67,-25.76,-29.61
-0.64,0.17,-0.28,89.46,-6.58,-45.85
-0.7,0.29,-0.35,87.57,-0.63,-57.47
-0.79,0.42,-0.35,71.33,3.36,-67.83
-0.79,0.52,-0.33,60.9,14,-74.48
-0.85,0.74,-0.36,62.44,30.73,-77.21
